Trade_Time,Price_USD,Volume_BTC,Symbol
2025-09-30 00:03:10.793,114195.0,0.001,BTCUSDT
2025-09-30 00:03:10.793,114195.0,0.008,BTCUSDT
2025-09-30 00:03:10.793,114195.0,0.002,BTCUSDT
2025-09-30 00:03:10.793,114195.0,0.002,BTCUSDT
2025-09-30 00:03:10.793,114195.0,0.026,BTCUSDT
2025-09-30 00:03:10.793,114195.0,0.009,BTCUSDT
2025-09-30 00:03:10.793,114195.0,0.013,BTCUSDT
2025-09-30 00:03:10.793,114195.0,0.001,BTCUSDT
2025-09-30 00:03:10.794,114195.0,0.001,BTCUSDT
2025-09-30 00:03:10.794,114195.0,0.003,BTCUSDT
2025-09-30 00:03:10.794,114195.0,0.005,BTCUSDT
2025-09-30 00:03:10.794,114195.0,0.001,BTCUSDT
2025-09-30 00:03:10.794,114195.0,0.002,BTCUSDT
2025-09-30 00:03:10.796,114195.1,0.002,BTCUSDT
2025-09-30 00:03:10.796,114195.1,0.011,BTCUSDT
2025-09-30 00:03:10.796,114195.1,0.001,BTCUSDT
2025-09-30 00:03:10.796,114195.5,0.002,BTCUSDT
2025-09-30 00:03:10.796,114195.9,0.002,BTCUSDT
2025-09-30 00:03:10.796,114196.0,0.002,BTCUSDT
2025-09-30 00:03:10.796,114196.0,0.002,BTCUSDT
2025-09-30 00:03:10.796,114196.5,0.001,BTCUSDT
2025-09-30 00:03:10.796,114196.5,0.013,BTCUSDT
2025-09-30 00:03:10.894,114196.6,0.007,BTCUSDT
